Id,SalePrice
1461,108344.94
1462,148444.31
1463,159735.52
1464,166130.52
1465,164075.16
1466,162500.31
1467,152957.48
1468,151352.84
1469,179609.0
1470,104651.96
1471,168582.92
1472,87447.125
1473,85311.29
1474,142204.61
1475,104424.38
1476,324671.03
1477,233116.6
1478,283135.5
1479,279153.5
1480,358323.06
1481,301018.8
1482,195259.58
1483,158161.58
1484,154326.12
1485,165328.67
1486,177919.28
1487,288510.3
1488,221196.75
1489,173859.8
1490,217472.03
1491,176115.23
1492,99853.44
1493,173453.17
1494,271555.2
1495,277582.38
1496,224579.44
1497,165693.14
1498,145577.0
1499,150302.47
1500,143314.48
1501,163916.19
1502,136049.98
1503,246933.11
1504,230724.23
1505,212429.38
1506,186873.67
1507,240781.1
1508,196741.69
1509,152746.23
1510,142796.06
1511,139832.44
1512,162669.06
1513,129741.5
1514,172302.75
1515,190981.31
1516,131196.88
1517,151816.94
1518,136467.12
1519,190349.14
1520,129459.32
1521,122477.08
1522,167076.55
1523,108311.05
1524,100697.92
1525,109876.46
1526,103215.695
1527,107826.21
1528,121264.09
1529,137425.83
1530,185011.72
1531,133696.81
1532,96230.2
1533,147848.17
1534,109859.4
1535,140215.42
1536,100404.51
1537,70262.25
1538,150088.81
1539,179606.55
1540,107650.34
1541,130712.44
1542,126542.76
1543,166114.05
1544,88187.36
1545,103841.13
1546,128442.49
1547,122419.4
1548,118094.516
1549,104545.664
1550,126401.45
1551,106456.18
1552,141781.95
1553,141926.86
1554,110068.04
1555,161078.42
1556,102999.87
1557,96209.16
1558,84462.32
1559,96711.086
1560,135069.4
1561,133014.81
1562,121885.58
1563,102893.3
1564,150766.11
1565,132087.56
1566,242887.16
1567,73408.44
1568,211157.97
1569,122703.82
1570,123309.23
1571,106334.32
1572,132843.42
1573,201727.58
1574,116265.84
1575,201193.1
1576,212262.0
1577,160076.86
1578,133028.33
1579,132186.78
1580,168701.0
1581,140925.12
1582,125177.68
1583,276903.3
1584,224958.94
1585,129412.336
1586,57372.945
1587,80602.15
1588,136795.19
1589,87606.22
1590,122025.42
1591,90351.21
1592,108259.73
1593,121278.805
1594,117915.39
1595,121007.37
1596,227738.64
1597,168217.69
1598,172759.5
1599,154582.22
1600,152045.12
1601,57971.812
1602,103726.35
1603,78318.55
1604,248647.53
1605,225139.8
1606,145418.44
1607,160596.86
1608,221438.75
1609,166421.0
1610,140795.61
1611,141553.72
1612,158121.53
1613,150086.58
1614,108362.06
1615,76481.01
1616,68098.74
1617,80278.76
1618,98940.86
1619,122911.47
1620,185363.0
1621,121428.04
1622,137473.98
1623,257489.75
1624,206930.61
1625,104245.58
1626,162451.34
1627,162107.25
1628,248402.38
1629,162110.8
1630,266667.0
1631,180189.12
1632,195464.47
1633,147579.44
1634,176446.25
1635,165004.1
1636,148821.44
1637,205010.19
1638,183006.62
1639,170507.28
1640,197512.58
1641,164681.0
1642,238040.7
1643,223217.75
1644,210152.83
1645,196946.11
1646,147537.9
1647,143955.92
1648,126802.75
1649,129879.555
1650,103110.32
1651,105099.484
1652,98060.516
1653,100312.586
1654,148775.92
1655,129182.28
1656,137475.77
1657,149640.4
1658,144052.17
1659,110335.484
1660,140877.39
1661,359029.88
1662,314312.75
1663,321491.03
1664,378536.16
1665,277794.56
1666,307195.03
1667,311242.03
1668,310304.25
1669,268173.3
1670,314433.0
1671,262668.38
1672,333147.84
1673,274636.84
1674,235391.39
1675,182708.75
1676,201984.84
1677,204883.0
1678,351898.38
1679,328772.3
1680,313144.72
1681,231157.88
1682,280051.8
1683,173536.22
1684,160330.84
1685,169219.28
1686,160450.34
1687,161905.34
1688,179397.95
1689,174461.25
1690,174732.6
1691,165690.58
1692,225553.42
1693,149226.44
1694,159213.38
1695,143036.22
1696,239253.86
1697,146745.08
1698,297288.9
1699,305877.25
1700,237101.28
1701,265136.22
1702,239219.39
1703,258442.38
1704,268073.56
1705,220107.1
1706,340507.4
1707,185977.28
1708,193766.62
1709,243998.23
1710,200754.17
1711,270872.28
1712,255899.3
1713,261481.16
1714,211448.75
1715,193142.47
1716,163555.61
1717,164157.34
1718,132438.39
1719,190966.06
1720,205998.28
1721,142135.47
1722,115432.945
1723,132349.9
1724,180168.78
1725,216118.88
1726,173931.95
1727,144839.52
1728,161641.8
1729,139231.1
1730,150898.77
1731,115981.17
1732,111658.33
1733,91505.21
1734,94494.78
1735,115383.6
1736,93151.74
1737,266755.1
1738,209441.94
1739,261737.08
1740,221242.38
1741,182465.48
1742,162937.42
1743,171585.23
1744,285381.56
1745,210415.89
1746,181354.0
1747,188691.81
1748,215804.36
1749,147392.6
1750,129485.336
1751,228468.03
1752,102474.58
1753,149188.78
1754,185476.89
1755,159040.89
1756,108837.195
1757,107278.74
1758,147738.2
1759,155669.92
1760,181666.92
1761,147628.88
1762,165052.33
1763,168082.6
1764,114910.734
1765,163825.19
1766,167390.38
1767,210275.81
1768,137109.39
1769,157162.7
1770,143915.78
1771,116974.87
1772,135405.03
1773,129734.66
1774,149027.2
1775,131688.05
1776,110078.43
1777,96006.53
1778,136579.48
1779,116316.91
1780,152342.03
1781,121894.766
1782,80598.32
1783,134566.7
1784,104538.55
1785,117278.97
1786,123399.09
1787,146656.64
1788,62803.945
1789,102300.06
1790,78934.59
1791,196780.8
1792,147102.72
1793,119857.97
1794,149605.39
1795,120429.15
1796,135231.45
1797,113676.734
1798,113925.375
1799,103740.55
1800,116163.16
1801,120073.43
1802,113597.95
1803,150108.95
1804,127880.805
1805,133596.38
1806,130575.25
1807,140759.56
1808,126294.48
1809,115967.45
1810,131525.56
1811,79331.25
1812,93316.64
1813,119898.12
1814,81979.164
1815,57917.664
1816,90528.81
1817,117118.375
1818,139458.36
1819,129151.36
1820,71884.2
1821,97355.48
1822,142348.31
1823,51837.613
1824,125670.15
1825,131058.76
1826,99293.88
1827,96078.59
1828,123367.34
1829,119133.59
1830,137200.58
1831,132407.98
1832,102558.1
1833,128764.98
1834,120283.79
1835,161360.9
1836,123788.58
1837,87205.67
1838,108968.414
1839,89945.06
1840,128367.43
1841,129150.49
1842,87969.46
1843,128622.81
1844,121542.61
1845,126886.6
1846,143812.08
1847,167593.98
1848,39112.72
1849,104000.37
1850,112435.99
1851,142355.36
1852,120678.39
1853,118105.1
1854,146195.75
1855,145419.42
1856,201042.78
1857,147217.23
1858,134203.03
1859,114764.34
1860,174195.81
1861,114764.34
1862,271207.62
1863,268398.94
1864,268398.94
1865,318287.2
1866,288559.53
1867,223698.77
1868,275739.56
1869,193815.52
1870,196814.89
1871,237719.23
1872,167389.62
1873,212135.39
1874,137598.27
1875,180870.55
1876,175084.39
1877,179986.47
1878,199167.89
1879,115504.13
1880,124011.61
1881,222012.69
1882,236595.72
1883,174459.89
1884,186957.66
1885,209887.2
1886,268263.88
1887,193743.4
1888,260114.75
1889,160241.56
1890,120994.59
1891,119716.56
1892,87644.016
1893,116171.48
1894,127005.14
1895,129665.555
1896,112389.766
1897,116948.695
1898,115140.95
1899,153022.48
1900,139928.3
1901,152652.64
1902,127994.94
1903,195489.77
1904,129842.734
1905,178133.81
1906,143770.95
1907,222644.19
1908,105927.23
1909,140332.66
1910,124268.27
1911,171228.75
1912,276644.28
1913,140988.98
1914,70823.31
1915,271998.38
1916,41946.75
1917,208775.7
1918,124740.35
1919,167826.12
1920,152840.48
1921,319135.3
1922,281191.78
1923,215147.52
1924,250686.84
1925,203692.8
1926,319764.16
1927,120859.26
1928,147974.62
1929,112528.44
1930,116387.63
1931,131329.7
1932,119164.734
1933,168584.64
1934,156862.86
1935,153816.48
1936,159436.34
1937,168459.4
1938,160451.33
1939,224168.27
1940,168656.06
1941,162060.95
1942,169208.02
1943,195864.86
1944,294212.78
1945,308801.84
1946,144283.36
1947,297622.56
