Id,SalePrice
1461,112292.48
1462,159367.42
1463,171532.08
1464,179402.73
1465,175864.48
1466,171599.72
1467,166029.06
1468,162472.03
1469,185727.62
1470,111075.75
1471,177919.33
1472,97819.51
1473,95315.984
1474,151136.16
1475,114801.875
1476,353103.03
1477,247259.2
1478,296925.78
1479,296541.56
1480,382709.12
1481,322878.78
1482,207781.72
1483,169856.25
1484,169010.39
1485,176216.8
1486,189398.05
1487,307310.66
1488,233770.8
1489,181231.47
1490,226812.83
1491,187159.14
1492,101926.64
1493,180074.66
1494,290630.12
1495,296846.16
1496,232768.42
1497,180764.61
1498,159020.02
1499,161848.03
1500,157619.73
1501,174412.78
1502,147915.19
1503,265341.7
1504,244708.66
1505,222226.62
1506,194359.72
1507,254175.48
1508,202462.3
1509,164409.53
1510,149743.33
1511,142564.78
1512,175140.98
1513,137984.34
1514,183942.08
1515,192645.7
1516,140176.02
1517,163623.44
1518,142782.4
1519,200904.8
1520,136174.1
1521,131109.16
1522,184310.3
1523,114540.29
1524,107848.04
1525,112971.77
1526,107217.28
1527,111434.22
1528,127940.47
1529,144943.05
1530,190787.38
1531,140851.45
1532,101595.58
1533,162921.81
1534,114237.89
1535,145802.11
1536,105883.78
1537,72849.375
1538,157590.77
1539,183459.25
1540,131834.39
1541,138019.31
1542,133178.67
1543,177165.3
1544,89960.37
1545,108800.55
1546,136589.03
1547,133409.52
1548,126005.84
1549,110214.46
1550,137194.42
1551,112855.984
1552,157820.38
1553,149900.75
1554,120038.5
1555,172810.97
1556,107944.39
1557,104189.125
1558,93133.96
1559,102208.8
1560,145497.56
1561,145428.75
1562,127356.48
1563,106493.94
1564,159243.03
1565,139008.39
1566,247479.22
1567,75634.31
1568,219259.36
1569,133868.56
1570,127977.25
1571,111494.04
1572,139221.44
1573,210649.84
1574,118821.8
1575,206644.31
1576,217636.5
1577,173509.89
1578,139013.75
1579,138777.56
1580,180212.08
1581,151513.22
1582,128883.84
1583,294975.25
1584,238442.98
1585,139417.75
1586,65295.312
1587,90225.81
1588,139117.58
1589,91715.82
1590,129283.28
1591,93785.914
1592,114266.73
1593,125762.57
1594,131225.5
1595,126037.336
1596,228779.86
1597,178811.2
1598,184641.02
1599,161458.11
1600,160236.44
1601,61836.633
1602,108703.266
1603,82084.16
1604,264810.94
1605,237257.61
1606,157043.89
1607,170850.61
1608,233909.53
1609,178036.84
1610,152851.45
1611,147557.78
1612,167438.4
1613,159947.31
1614,119517.81
1615,87173.63
1616,77064.04
1617,90989.33
1618,109333.24
1619,130380.06
1620,207021.33
1621,128651.72
1622,144973.2
1623,266573.16
1624,219767.98
1625,107441.39
1626,172516.36
1627,171520.12
1628,262519.94
1629,174764.03
1630,280918.88
1631,191689.47
1632,204697.25
1633,159774.38
1634,186241.0
1635,174715.4
1636,159041.9
1637,215071.05
1638,192833.36
1639,181228.97
1640,207165.98
1641,175265.19
1642,250885.52
1643,234862.94
1644,215640.1
1645,205316.23
1646,155472.6
1647,150013.39
1648,135664.88
1649,139755.88
1650,109049.81
1651,113630.18
1652,105838.98
1653,108018.195
1654,156742.8
1655,139509.58
1656,147050.19
1657,159193.84
1658,154213.44
1659,120045.01
1660,148664.4
1661,386908.5
1662,338281.62
1663,341096.22
1664,402847.6
1665,293602.6
1666,324167.62
1667,333292.7
1668,328567.25
1669,283612.2
1670,332996.16
1671,275725.06
1672,352506.38
1673,296013.34
1674,248800.38
1675,193086.97
1676,217518.47
1677,220268.38
1678,375146.94
1679,348195.6
1680,333642.84
1681,243401.52
1682,290642.47
1683,187362.88
1684,171453.03
1685,180195.16
1686,174438.69
1687,171610.8
1688,192369.03
1689,185443.75
1690,185795.78
1691,177602.69
1692,232977.98
1693,160701.67
1694,171113.56
1695,155267.3
1696,249837.17
1697,158679.69
1698,320520.06
1699,315440.5
1700,249225.03
1701,279530.72
1702,252342.69
1703,273580.75
1704,286795.53
1705,225425.8
1706,355350.47
1707,193857.61
1708,201832.64
1709,257678.17
1710,208741.94
1711,287782.06
1712,265620.2
1713,278644.0
1714,221279.88
1715,204359.67
1716,172922.23
1717,174456.16
1718,141482.66
1719,197809.3
1720,215405.27
1721,150928.7
1722,122944.36
1723,141203.73
1724,189659.34
1725,222802.14
1726,182925.7
1727,156132.23
1728,169207.42
1729,150034.73
1730,161978.97
1731,119500.26
1732,114309.91
1733,97233.125
1734,104579.07
1735,122689.31
1736,102764.93
1737,277456.38
1738,215769.7
1739,282826.38
1740,242657.84
1741,197550.69
1742,174090.58
1743,178122.88
1744,290988.97
1745,216973.1
1746,185409.98
1747,196796.3
1748,221006.61
1749,156895.14
1750,135545.2
1751,234900.36
1752,112046.336
1753,159512.64
1754,196509.61
1755,167889.73
1756,117232.484
1757,111515.16
1758,153733.89
1759,167183.16
1760,188623.11
1761,160260.03
1762,174800.66
1763,177477.73
1764,120879.734
1765,171074.77
1766,180971.42
1767,213545.45
1768,145042.94
1769,166757.9
1770,148526.92
1771,123114.805
1772,146151.55
1773,134738.28
1774,165607.83
1775,135768.39
1776,114979.45
1777,98833.875
1778,141735.55
1779,126400.555
1780,158542.72
1781,128540.87
1782,85714.195
1783,141853.11
1784,107626.58
1785,128372.87
1786,137486.7
1787,154385.7
1788,64781.094
1789,107621.16
1790,87318.08
1791,216219.02
1792,159930.86
1793,125889.05
1794,153114.23
1795,125266.89
1796,141714.39
1797,122874.36
1798,119386.02
1799,107664.28
1800,120761.375
1801,128877.64
1802,117079.49
1803,157541.27
1804,135766.33
1805,138792.9
1806,138525.45
1807,155153.42
1808,130269.05
1809,120124.234
1810,145734.3
1811,88346.26
1812,102347.83
1813,126564.26
1814,84197.695
1815,59563.33
1816,96849.45
1817,119593.195
1818,147665.86
1819,135034.1
1820,72905.86
1821,103256.195
1822,149453.08
1823,52992.38
1824,133710.92
1825,138248.17
1826,104138.32
1827,99751.96
1828,133788.34
1829,127733.516
1830,150447.55
1831,143422.1
1832,121485.64
1833,136167.52
1834,125036.32
1835,166628.89
1836,134790.23
1837,96219.84
1838,117478.03
1839,97690.66
1840,136128.47
1841,135220.4
1842,90869.766
1843,135648.81
1844,130231.89
1845,133405.33
1846,156061.45
1847,180708.08
1848,40938.527
1849,107991.16
1850,117676.28
1851,154468.33
1852,127296.85
1853,130431.414
1854,154785.08
1855,151827.33
1856,204689.3
1857,151528.23
1858,144019.12
1859,121689.91
1860,182953.42
1861,121689.91
1862,295739.56
1863,293956.72
1864,293956.72
1865,336676.44
1866,302974.16
1867,233614.16
1868,290467.62
1869,200546.75
1870,205264.92
1871,249980.52
1872,177622.9
1873,216868.02
1874,147548.92
1875,190703.45
1876,187961.23
1877,188227.11
1878,206620.8
1879,120973.01
1880,132243.1
1881,228470.05
1882,249392.73
1883,183674.86
1884,193799.61
1885,214637.55
1886,277108.1
1887,199146.84
1888,278717.2
1889,169848.98
1890,127244.11
1891,130002.24
1892,91977.23
1893,124248.62
1894,139375.06
1895,137976.73
1896,121698.11
1897,124034.87
1898,121457.51
1899,157820.39
1900,147158.8
1901,164027.38
1902,136594.19
1903,198739.31
1904,133804.77
1905,191802.55
1906,155596.47
1907,226453.33
1908,111657.23
1909,145288.1
1910,130546.93
1911,184993.81
1912,285300.22
1913,153102.47
1914,73789.13
1915,287955.72
1916,47358.773
1917,219885.55
1918,133460.14
1919,177630.4
1920,161279.95
1921,336774.56
1922,298620.1
1923,215995.52
1924,266463.56
1925,214167.44
1926,339033.4
1927,130397.06
1928,156455.33
1929,120661.3
1930,125566.75
1931,138463.08
1932,126333.79
1933,177112.55
1934,168719.34
1935,165700.38
1936,170490.78
1937,177441.95
1938,168206.88
1939,236587.25
1940,178977.48
1941,172497.31
1942,178959.39
1943,200779.02
1944,312198.7
1945,317770.2
1946,150497.92
1947,309413.62
1948,179024.84
1949,239059.39
1950,170875.3
1951,232453.14
1952,226860.75
1953,167782.52
1954,180154.05
1955,136314.61
1956,270266.9
1957,158112.73
1958,263085.2
1959,164377.88
1960,107457.8
1961,121743.65
1962,103184.88
1963,104552.74
1964,104857.76
1965,147330.8
1966,133015.66
1967,283483.25
1968,364956.78
1969,347052.9
1970,360210.97
1971,400212.25
1972,340520.6
1973,309434.03
1974,320865.28
1975,419032.06
1976,267000.25
1977,321505.56
1978,315353.53
1979,337336.88
1980,195494.58
1981,342137.1
1982,251405.14
1983,236162.39
1984,187677.73
1985,217073.86
1986,224355.92
1987,187179.92
1988,176741.9
1989,187749.64
1990,200673.14
1991,218696.45
1992,197822.23
1993,167669.05
1994,199011.61
1995,178528.28
1996,281192.06
1997,306142.28
1998,281406.4
1999,281286.84
2000,281070.75
2001,304872.34
2002,245203.03
2003,270561.1
2004,307928.75
2005,217035.36
2006,199909.44
2007,265234.28
2008,188603.42
2009,186300.28
2010,186527.95
2011,141085.16
2012,168297.45
2013,163888.81
2014,182733.83
2015,182399.38
2016,185070.64
2017,183180.36
2018,124769.266
2019,127879.12
2020,93496.49
2021,93867.516
2022,176586.0
2023,145947.83
2024,271743.8
2025,362716.66
2026,168382.12
2027,161827.52
2028,156053.55
2029,167080.12
2030,270422.25
2031,220139.69
2032,232416.78
2033,227361.98
2034,167142.08
2035,208293.75
2036,191444.58
2037,189437.27
2038,310175.22
2039,192911.78
2040,281829.8
2041,269142.97
2042,196765.03
2043,169944.81
2044,185638.52
2045,188602.06
2046,158188.16
2047,139666.77
2048,136401.77
2049,158942.11
2050,165415.92
2051,104363.01
2052,125468.414
2053,142276.1
2054,87554.445
2055,153676.64
2056,152243.95
2057,114864.96
2058,196192.52
2059,150680.31
2060,165403.3
2061,167443.6
2062,123220.445
2063,112728.81
2064,143693.58
2065,112383.43
2066,177916.16
2067,131824.08
2068,161765.56
2069,75613.336
2070,109551.85
2071,96854.766
2072,144704.42
2073,133017.42
2074,177798.48
2075,139879.27
2076,111575.33
2077,153127.81
2078,120667.914
2079,129416.836
2080,124071.62
2081,117723.86
2082,144731.22
2083,142139.86
2084,110305.53
2085,124956.55
2086,112056.664
2087,116830.016
2088,111886.99
2089,78689.38
2090,136881.6
2091,116648.58
2092,136887.52
2093,127276.19
2094,125251.8
2095,146299.38
2096,85435.09
2097,105737.38
2098,142979.52
2099,65234.234
2100,73485.625
2101,126754.28
2102,115922.37
2103,101357.914
2104,148830.19
2105,135169.77
2106,58188.402
2107,186401.64
2108,109220.34
2109,101579.79
2110,123307.38
2111,144267.05
2112,140309.11
2113,109522.195
2114,118810.734
2115,159753.05
2116,111114.93
2117,143854.47
2118,124225.375
2119,112626.09
2120,121490.805
2121,73303.55
2122,113708.42
2123,78659.74
2124,154184.67
2125,139824.83
2126,148307.78
2127,163073.19
2128,132949.2
2129,95210.94
2130,122656.19
2131,133732.6
2132,117761.33
2133,112487.25
2134,123150.21
2135,94469.09
2136,76248.6
2137,105412.68
2138,133105.86
2139,140254.16
2140,132344.7
2141,140987.28
2142,117883.45
2143,135314.1
2144,112895.8
2145,130851.164
2146,163524.75
2147,168735.92
2148,142185.39
2149,132912.25
2150,204514.81
2151,107001.984
2152,172832.62
2153,170354.78
2154,94097.47
2155,128835.7
2156,243127.0
2157,235982.53
2158,198405.81
2159,191087.19
2160,180534.02
2161,247178.36
2162,346709.6
2163,341711.3
2164,217527.17
2165,192175.45
2166,144383.36
2167,191900.42
2168,189887.4
2169,184498.69
2170,214784.05
2171,146251.81
2172,143552.4
2173,163042.33
2174,234814.66
2175,275142.6
2176,279241.5
2177,240774.42
2178,204686.66
2179,135837.39
2180,245852.08
2181,177855.67
2182,218620.75
2183,188925.17
2184,112798.56
2185,116871.555
2186,148846.34
2187,144091.78
2188,151231.14
2189,186433.34
2190,71218.74
2191,79813.43
2192,85648.44
2193,112214.26
2194,105939.67
2195,100113.125
2196,106822.98
2197,126688.03
2198,155611.44
2199,197954.02
2200,149416.78
2201,132979.34
2202,184651.69
2203,142791.52
2204,167573.55
2205,127621.36
2206,144160.72
2207,195711.78
2208,233233.27
2209,194754.23
2210,114581.68
2211,107939.6
2212,105659.625
2213,105227.805
2214,138988.34
2215,95746.47
2216,148826.72
2217,36815.664
2218,92796.08
2219,78341.59
2220,70183.6
2221,286130.03
2222,269437.1
2223,248015.66
2224,196964.7
2225,142904.66
2226,174590.55
2227,198544.58
2228,274405.3
2229,280233.56
2230,152493.42
2231,204737.66
2232,183307.7
2233,175854.69
2234,232931.5
2235,211043.12
2236,268189.25
2237,318164.56
2238,199492.19
2239,110938.94
2240,149010.45
2241,157673.2
2242,112284.46
2243,125421.69
2244,109898.43
2245,104197.67
2246,136359.81
2247,107689.6
2248,113179.19
2249,114385.805
2250,113240.66
2251,111607.016
2252,172940.27
2253,151517.97
2254,169977.89
2255,179825.75
2256,169128.78
2257,195608.23
2258,158122.55
2259,174235.36
2260,157939.22
2261,180370.92
2262,192122.25
2263,340832.84
2264,376196.8
2265,159326.48
2266,287619.25
2267,337902.0
2268,358522.0
2269,146055.47
2270,184601.33
2271,207894.08
2272,210440.25
2273,158970.11
2274,171302.12
2275,175034.48
2276,188903.33
2277,197307.75
2278,141351.53
2279,122120.81
2280,104457.7
2281,172025.47
2282,175201.66
2283,104321.125
2284,120173.38
2285,132656.6
2286,127362.88
2287,350299.28
2288,277523.0
2289,340652.38
2290,367578.75
2291,324402.2
2292,380823.22
2293,375788.1
2294,357080.44
2295,384386.3
2296,302628.06
2297,343177.84
2298,356732.84
2299,327797.8
2300,315906.4
2301,316728.75
2302,251081.2
2303,252292.86
2304,266789.44
2305,219251.12
2306,215595.92
2307,206590.61
2308,235893.66
2309,287759.38
2310,236905.8
2311,206345.52
2312,167316.03
2313,173472.0
2314,160962.8
2315,181205.73
2316,192027.78
2317,179240.55
2318,182742.52
2319,176052.61
2320,174422.14
2321,235769.45
2322,185830.45
2323,161635.36
2324,175940.66
2325,224773.86
2326,167610.28
2327,198781.48
2328,197442.08
2329,183908.84
2330,176566.05
2331,331537.56
2332,341524.88
2333,302906.88
2334,260394.48
2335,275213.16
2336,279372.88
2337,186102.94
2338,253743.58
2339,225213.42
2340,336314.56
2341,228387.45
2342,217884.86
2343,243564.05
2344,216411.4
2345,254635.36
2346,195801.89
2347,189152.77
2348,245342.62
2349,170418.48
2350,318168.5
2351,252819.05
2352,255536.31
2353,274415.25
2354,136316.52
2355,151820.58
2356,142748.2
2357,185803.67
2358,179627.11
2359,131463.19
2360,110293.625
2361,143363.53
2362,268196.97
2363,124023.74
2364,141462.25
2365,229183.14
2366,189849.47
2367,207844.44
2368,197076.7
2369,212267.14
2370,171978.66
2371,166583.86
2372,179575.42
2373,278212.94
2374,297214.56
2375,232439.61
2376,291791.62
2377,297726.8
2378,155609.6
2379,205059.36
2380,149076.52
2381,167308.77
2382,194591.05
2383,188029.78
2384,241825.95
2385,156850.47
2386,134857.0
2387,130300.07
2388,105529.66
2389,127990.336
2390,140447.5
2391,135671.05
2392,108878.4
2393,163549.08
2394,133320.73
2395,199139.45
2396,148556.42
2397,204339.83
2398,125383.234
2399,61272.137
2400,66786.7
2401,102724.15
2402,148204.95
2403,154697.19
